1.743985,0.100081,0.622820,-0.199437,1.000000,1.282614,0.9493,27.313,2.1803,21,6.6292,6.7188,12.034,3.3125,17.755,1.125,18.71,0.46875,5.5744,0.40625,4.6392,0.15625,2.9235,0.0625
1.197620,0.482814,0.687640,0.531432,1.000000,0.922047,0.65868,25.125,3.3233,14.875,9.3797,7.4375,9.0275,3.375,8.8845,1.3438,8.9602,0.90625,7.4467,0.28125,7.988,0.125,10.008,0.09375
1.683897,0.144291,0.989899,0.692030,1.000000,1.240693,0.4685,47.219,1.5581,22.938,4.6676,9.5,8.9618,3.8125,16.129,2.125,10.015,0.5625,13.066,0.25,91.369,0.0625,92.181,0.03125
1.490347,0.561501,0.888807,0.338717,1.000000,1.236832,0.19217,55.375,0.4044,22.531,0.72345,14.531,3.2921,2.4375,6.0537,2.125,5.9123,0.90625,2.9939,0.75,2.5047,0.15625,2.0654,0.125
1.703722,0.274533,0.920260,0.125532,1.000000,1.350489,0.6958,50.031,0.88674,15.594,2.6459,10,7.5117,3.375,9.6909,1.6563,16.232,0.6875,8.4208,0.25,12.317,0.0625,6.4165,0.0625
1.536945,0.075763,0.648785,0.286392,1.000000,1.111015,0.64922,50,0.80613,49.969,2.9071,9.3438,5.5376,5.1563,8.5493,2.9063,8.8614,1.625,7.374,0.75,8.1705,0.21875,15.622,0.15625
1.756549,0.219895,0.803230,-0.020088,1.000000,1.341274,0.9417,70.469,1.3214,33.781,3.3073,6.875,10.567,4.0625,26.214,1.5625,26.64,0.6875,15.087,0.34375,26.883,0.03125,64.659,0.0625
1.511250,0.195490,0.861823,0.563431,1.000000,1.117703,0.4133,75.719,0.51827,38.844,0.88329,9.6563,1.7844,5.625,3.1048,2.1875,3.6387,1.125,2.9081,0.65625,1.6009,0.21875,3.5304,0.09375
1.563873,0.305941,0.690022,0.155548,1.000000,1.182693,0.91962,67.563,0.89574,49.969,3.8017,9.9375,6.6651,3.75,15.445,1.9375,10.148,1.25,7.6551,0.65625,6.5203,0.1875,8.0361,0.15625
1.561831,0.035450,0.515946,0.230470,1.000000,1.067560,0.74011,65.531,1.1364,22.375,3.5363,8.6563,7.0827,4.3438,7.1583,4.3438,7.2132,0.90625,9.8199,0.5,4.2658,0.1875,6.2518,0.0625
1.703262,0.259256,0.956737,0.125578,1.000000,1.349696,0.63254,50.031,0.59428,20.875,1.5236,11.125,5.4724,5.3125,14.039,1.375,15.864,1.2813,10.876,0.6875,55.863,0.0625,85.097,0.0625
1.500372,0.338298,0.954251,0.669056,1.000000,1.163787,0.1787,54.156,0.45632,16.781,0.8526,6.7188,3.4527,3,5.3341,2.2813,5.0888,0.9375,2.7163,0.5,0.54854,0.15625,0.9621,0.0625
1.799046,-0.259508,0.650240,-0.115939,1.000000,1.171185,0.23767,63.688,0.79705,22.656,2.1959,6.75,4.9916,4.0313,6.6836,1.4063,8.2852,0.8125,8.2952,0.34375,13.946,0.09375,20.734,0.09375
1.656181,0.358974,0.952125,0.458005,1.000000,1.280279,1.1869,75.813,1.4324,9.8438,3.9089,7.2188,9.0851,3.6875,21.479,1.8438,20.845,1.25,7.6019,0.5,6.8598,0.125,11.181,0.09375
1.495908,0.512341,1.012946,0.394015,1.000000,1.271823,0.32519,50,0.44115,50,1.2668,13.031,2.5615,6.4375,3.5292,2.5313,6.4261,1.0938,8.1858,0.84375,7.6351,0.375,10.038,0.09375
1.682803,0.306315,0.556086,-0.264578,1.000000,1.294961,0.36856,13.719,1.6257,9.1563,4.6855,7.25,7.1122,2.8125,12.183,1.6875,8.5196,0.65625,9.757,0.25,46.696,0.0625,56.549,0.0625
1.360714,0.393425,0.556911,0.073770,1.000000,1.047789,0.45436,49.969,1.091,24.719,2.0114,9.0625,12.301,4.5938,5.808,2.8125,6.4433,0.875,6.3875,0.625,42.098,0.0625,64.805,0.0625
2.115503,0.065167,0.619122,-0.543924,1.000000,1.603921,0.90623,27,3.2763,11.563,7.4914,6.5,14.091,3.4688,40.717,1.9375,83.369,0.4375,74.383,0.3125,80.298,0.125,120.18,0.09375
1.532459,0.359158,0.943035,0.403176,1.000000,1.225725,0.30343,72.375,1.6302,14.281,2.7301,10.313,3.9563,3.8438,13.542,2.3125,14.11,0.78125,14.306,0.53125,9.927,0.15625,18.369,0.09375
1.601498,0.191894,0.857809,0.377032,1.000000,1.179444,0.31422,53.844,0.707,11.875,3.9598,5.7188,8.8753,4.6563,8.3548,2.0313,14.944,1.1875,6.8794,0.28125,6.978,0.21875,9.9447,0.09375
1.479965,0.543881,0.340200,-0.286693,1.000000,1.185858,1.0704,30.844,1.2362,22,2.7532,9.625,9.772,5.25,11.868,2.875,10.015,1.4688,9.8039,0.8125,6.384,0.21875,15.185,0.125
1.675117,0.287087,1.058095,0.598983,1.000000,1.317428,0.36498,61.313,0.5819,19.594,4.1539,6.4688,7.6841,2.875,15.375,1.0938,14.229,0.8125,5.7937,0.4375,7.3536,0.1875,1.3571,0.09375
1.449498,0.479423,1.159583,0.960683,1.012559,1.171310,0.13789,66.25,0.32167,29.844,0.47934,7.3438,2.3617,4.5,3.7762,2.2813,3.0453,1.5625,4.0152,0.625,1.4192,0.1875,1.7955,0.125
1.478184,0.547061,0.803602,0.265669,1.000000,1.223927,0.61751,40.313,1.5974,11.5,2.9957,9.2188,7.5518,3.375,12.019,1.8438,11.534,0.78125,11.127,0.46875,5.3077,0.25,7.8421,0.125
1.706707,0.330493,0.538030,-0.445017,1.000000,1.304624,0.71178,21.5,1.1366,12.844,4.4479,5.8438,7.4683,2.125,11.156,2.4688,16.587,1.0313,7.7395,0.46875,10.24,0.0625,31.633,0.0625
1.712596,0.289662,0.943010,0.296704,1.000000,1.325724,0.31754,41.219,0.75232,26.875,1.9758,7.4063,6.7227,3.8125,16.181,1.625,11.993,1.0313,6.3314,0.375,8.5023,0.15625,6.1507,0.0625
1.625276,0.410695,0.522127,0.034823,1.000000,1.305400,1.7818,21.281,4.994,13.75,5.9746,5.3438,13.858,2.7813,21.786,1.6875,21.658,0.90625,4.6817,0.5,4.6201,0.125,3.4195,0.0625
1.936026,0.103195,1.070591,0.279876,1.000000,1.445263,0.51445,45.969,2.4555,0.03125,4.4168,3.6875,12.68,2.9063,29.239,1.875,28.315,1.0313,32.573,0.5,12.189,0.125,40.842,0.0625
1.448688,0.299829,0.289759,-0.473440,1.000000,1.042166,2.93,50,2.4765,19.156,7.9276,6.5313,9.6114,6.2813,14.048,2.0938,10.068,1.3125,8.6123,0.53125,8.3584,0.25,11.283,0.09375
1.509936,0.131099,0.491997,-0.308797,1.000000,1.086220,0.35776,43.344,1.136,15.094,2.7757,9.1563,10.038,4.1563,5.7462,3.1875,7.8513,1.3438,6.0072,0.53125,2.647,0.1875,7.5797,0.03125
1.653571,0.285204,0.716855,-0.010440,1.000000,1.287941,0.64836,23.344,1.3062,14.375,4.9521,7.4063,8.5188,2.125,17.16,1.9688,12.851,1.125,9.3569,0.46875,8.0888,0.1875,8.0573,0.09375
1.414814,0.491485,1.000026,0.682175,1.000000,1.173208,0.18722,93.188,0.43678,20.125,1.0454,13.469,3.6421,5.75,4.2741,1.75,6.2252,1.375,6.6737,0.6875,4.6756,0.1875,25.677,0.03125
1.244530,0.537105,0.796113,0.625798,1.000000,1.002347,0.29951,53.938,0.8455,18.594,2.7875,9.7813,2.8312,2.9063,5.4623,2.375,7.1229,1.375,7.2057,0.9375,5.7178,0.25,6.9929,0.1875
1.544090,0.079006,0.849123,0.509434,1.000000,1.114437,0.49621,58.813,0.96378,24.75,1.6547,9.7188,3.9864,5.3438,5.7224,2.3438,7.6009,1.3438,4.8812,0.59375,2.2502,0.25,0.79265,0.09375
1.575520,0.413168,1.137836,0.656053,1.000000,1.280257,0.30094,50,0.38308,50,1.3257,11.563,2.1431,3.3125,3.2545,3.25,8.3608,0.875,6.2471,0.5625,2.8845,0.21875,9.7195,0.09375
1.813441,-0.107209,0.965607,0.554183,1.000000,1.245373,0.27645,43.938,0.86142,27.75,6.587,5.25,13.929,3.2813,14.206,1.25,12.142,0.875,9.6694,0.53125,8.0813,0.21875,12.9,0.09375
1.743165,0.106548,1.045822,0.645913,1.000000,1.302170,0.47527,66.125,1.1487,22.188,2.8152,10.438,6.9391,3.25,21.307,2.3125,22.021,1.375,29.196,0.78125,7.1482,0.21875,9.4625,0.125
1.889727,-0.127907,0.935743,0.406559,1.000000,1.318079,0.28882,38.719,0.77167,14.5,2.4946,6.4063,6.92,3.6563,14.409,2.3438,12.217,0.9375,7.8603,0.5625,2.9506,0.25,3.3821,0.125
1.195938,0.688712,0.927288,0.618183,1.000000,1.062469,0.52304,68.688,0.81309,33.563,1.5861,11.344,3.1676,7.7188,5.3486,2.8125,6.0041,1.0313,2.4658,0.75,1.0022,0.28125,2.0889,0.0625
1.415157,0.409074,0.875925,0.571103,1.000000,1.119316,0.33292,66.25,0.45338,24.813,1.1642,8.2188,2.5949,6.75,2.5924,1.7188,3.3099,0.96875,3.085,0.65625,2.243,0.34375,2.7568,0.125
1.484881,0.541451,0.883696,0.532552,1.000000,1.199159,0.23013,52.219,1.0433,18.156,3.4039,9.4375,11.806,4.5625,8.2924,2.9063,14.088,1.3125,8.7127,0.75,2.6672,0.28125,7.0723,0.09375
1.426227,0.356065,0.866163,0.616728,1.000000,1.090314,0.25933,68.594,1.4318,14.406,3.9223,9.8438,4.6598,4.7813,5.2126,1.3125,9.5997,0.8125,4.683,0.5625,3.8761,0.3125,1.7662,0.15625
1.321473,0.477101,0.761684,0.481560,1.000000,1.052389,0.35524,72.188,0.581,38.969,2.2736,7.25,3.6412,7.4063,6.9994,2.8438,7.3798,1.0625,3.6648,0.5625,4.8844,0.21875,4.0664,0.09375
1.835960,0.426110,0.701900,0.001326,1.000000,1.460476,4.3065,17.25,8.6594,11.781,14.039,6.9063,32.356,2.9375,57.603,1.2813,34.01,0.9375,26.343,0.3125,15.502,0.125,14.324,0.0625
1.680719,0.457112,0.872790,0.411101,1.000000,1.309221,0.38342,30.25,1.6176,18.906,3.9403,8.0938,10.129,5.6563,20.678,2.8125,27.068,1.1875,16.794,0.625,10.449,0.1875,11.521,0.0625
1.668194,0.284285,0.844300,0.160536,1.000000,1.315608,0.3938,49.969,0.56458,49.969,1.0955,6,3.7288,5.5313,7.9459,2.3438,5.7299,1.4063,7.2651,0.71875,2.7849,0.3125,3.5082,0.15625
1.656556,0.427577,1.128584,0.639934,1.000000,1.354919,0.26584,49.969,0.44809,49.969,0.67716,16.875,3.0245,3.2813,4.3369,2.0938,9.2945,0.71875,5.6735,0.4375,4.5482,0.1875,11.546,0.0625
1.855397,0.294777,0.969269,0.293010,1.000000,1.400963,0.81835,76.344,1.217,14.031,5.2831,5.5938,11.936,4.25,24.947,1.4063,24.187,1.0313,15.73,0.375,12.665,0.1875,8.8351,0.09375
1.556464,0.365343,0.793781,-0.025853,1.000000,1.256908,0.39602,63.188,0.88147,17.313,3.0082,6.75,7.037,3.4375,11.338,2.1875,8.4079,0.9375,5.2629,0.375,3.7268,0.125,4.246,0.03125
1.567876,0.726547,1.300331,0.760047,1.000000,1.440286,0.28463,49.875,1.4272,10.406,4.278,5.5,8.6173,1.8125,29.637,1.2813,40.359,0.625,34.426,0.40625,44.596,0.09375,49.653,0.09375
1.633595,0.598060,0.879391,0.108450,1.000000,1.369035,0.24798,44.375,0.87822,12.688,2.8234,8.2188,5.9048,2.875,15.021,1.5625,20.816,0.84375,7.7722,0.28125,19.508,0.125,24.268,0.09375
1.675567,0.027483,0.884008,0.445527,1.000000,1.172891,0.1351,42.156,0.30044,20.563,4.2348,7.4375,3.9908,6.1563,8.3479,2.1563,5.8688,0.6875,7.1087,0.5,5.0695,0.3125,12.513,0.0625
1.439518,0.622147,1.008510,0.576816,1.000000,1.234511,0.23295,59.625,0.50612,26.25,1.1334,12.875,3.0782,4.6875,6.5047,2.1875,7.8452,0.875,3.1479,0.46875,3.0405,0.125,1.6673,0.09375
1.510558,0.147353,1.097211,0.818555,1.030543,1.154306,0.43193,50,0.89822,11.344,2.1294,8.8438,4.0285,3.5,5.1744,2.2188,10.142,0.875,4.1158,0.5,2.2417,0.28125,1.9089,0.09375
1.683815,0.152313,0.652944,-0.114875,1.000000,1.240998,0.45444,48.219,1.1277,25.094,3.4937,4.6875,11.482,3.0625,10.867,1.8125,11.57,0.875,12.849,0.59375,16.027,0.15625,21.8,0.125
1.429300,0.576188,0.976964,0.139610,1.007718,1.278971,0.53376,0.03125,1.6273,18.531,4.535,8.7188,9.016,3.625,41.693,1.25,25.419,1.0625,26.202,0.59375,11.328,0.15625,92.253,0.03125
1.422685,0.413979,0.856538,0.451147,1.000000,1.143293,0.39219,96.75,0.69782,34.406,1.6936,16.438,4.9838,3,13.383,2.9063,11.103,1.0625,5.2725,0.625,4.4732,0.28125,6.6214,0.125
1.731990,0.038404,0.852911,0.487175,1.000000,1.192344,0.24434,59.313,0.98776,19.75,3.7448,4.3438,14.828,4.4063,15.146,1.6875,17.17,0.03125,12.731,0.375,46.206,0.125,90.499,0.0625
1.406583,0.409821,0.928988,0.708359,1.000000,1.105749,0.28432,50,0.4269,50,1.094,14.156,2.191,4.6875,4.8966,1.9063,3.8974,1.375,3.7759,0.59375,2.4216,0.40625,4.398,0.125
1.618444,0.181064,0.362190,-0.356047,1.000000,1.266710,2.9629,5.4063,3.7059,7.8438,5.9262,5.625,9.0377,3.5625,13.806,2.0313,22.231,0.875,17.14,0.3125,24.754,0.1875,32.416,0.09375
1.676323,0.010600,0.371203,-0.187805,1.000000,1.140813,2.0002,24.25,2.3717,17.156,5.3604,9.1875,16.993,3,12.742,3,12.314,1.2188,10.019,0.59375,16.981,0.21875,23.707,0.09375
1.583814,0.024484,0.557574,-0.201678,1.000000,1.125920,0.48575,35.344,1.132,14.406,3.952,5.6563,10.875,3.9375,8.4974,2.7188,13.085,1.2188,5.2104,0.28125,3.1179,0.25,8.9683,0.09375
1.565100,0.534165,0.977590,0.424138,1.000000,1.293366,0.40275,42.625,0.84928,23.719,3.1131,6.8125,6.6964,2.3125,18.837,1.5313,13.134,1.0625,6.5842,0.53125,5.6327,0.1875,1.9623,0.09375
1.630254,0.345207,1.091894,0.716240,1.000000,1.281041,0.17473,57.625,0.75776,13.938,2.1874,6.0938,6.5248,2.9375,9.7239,1.75,6.2639,0.78125,3.8773,0.5625,5.6293,0.25,16.17,0.03125
1.865962,-0.186348,0.922514,0.533368,1.000000,1.264441,0.21388,75.531,0.76346,8.8438,5.1552,5.7813,10.911,4.7188,16.497,1.9688,16.144,1.25,9.6246,0.3125,7.3764,0.28125,26.432,0.0625
1.506156,0.352259,1.011593,0.667286,1.000000,1.174603,0.3519,55.719,3.073,14.344,5.6702,6.9375,8.7805,2.7813,15.3,1.5938,22.898,0.8125,17.102,0.40625,28.092,0.125,32.266,0.09375
1.587359,0.104749,0.822787,0.205043,1.000000,1.188019,0.16597,54.844,0.46069,18.531,1.2551,10.781,2.2065,5.125,3.2664,2.25,6.6241,0.96875,7.5091,0.59375,6.7564,0.15625,12.245,0.125
1.764821,0.099022,0.837301,0.396083,1.000000,1.244561,0.23438,62.563,0.60218,15.781,3.7781,5.7188,9.6035,3.9688,13.808,1.7188,8.2414,0.84375,6.3207,0.625,5.348,0.3125,4.1166,0.125
1.657941,0.254162,0.789957,0.206663,1.000000,1.250307,0.34435,47,0.88429,13.781,2.423,8.75,7.9146,4.6563,12.613,3.125,12.447,1.5938,8.0311,0.59375,7.5557,0.21875,25.134,0.0625
1.749899,0.077048,0.915477,0.438403,1.000000,1.265329,0.51381,73.219,0.90832,17.688,4.4994,4,8.9653,3.4375,17.288,1.8438,10.19,1.0938,5.3593,0.40625,5.2524,0.1875,7.7644,0.09375
1.764472,0.636908,1.040218,-0.024231,1.000000,1.514945,0.53771,31.781,1.1683,14.375,4.0554,6.0938,10.603,4.2188,45.16,1.25,25.812,0.65625,13.017,0.40625,13.335,0.1875,15.297,0.0625
1.258171,0.742281,0.763215,0.280221,1.000000,1.118269,0.51244,63.313,0.66563,52.219,0.55453,18.188,2.1789,4.4375,2.9131,2.5625,6.7506,1.125,4.479,0.65625,6.6578,0.125,10.03,0.09375
1.788397,-0.142046,0.474680,-0.144717,1.000000,1.157820,2.0137,69.406,2.9558,17.906,9.6645,5.8125,21.417,3.7188,25.485,2.5313,21.925,1.3438,17.937,0.46875,18.203,0.25,24.031,0.09375
1.377115,0.809973,1.072090,0.666960,1.000000,1.252623,0.15048,51.906,0.29591,23.781,0.4912,16.031,1.7874,4.7813,2.2975,3.9375,5.5017,1.125,4.0107,0.6875,2.3431,0.21875,2.6621,0.03125
1.547292,0.434595,1.005245,0.520534,1.000000,1.267544,0.23618,55.375,0.71982,25.5,1.4921,8,5.3885,2.8438,14.237,1.7188,9.9422,0.6875,9.7189,0.46875,8.3945,0.21875,19.757,0.09375
1.564342,0.525682,1.150644,0.743886,1.000000,1.317628,0.18619,56.344,0.77301,17.625,1.4753,9.4375,3.4323,2.9688,7.9882,2.0313,12.488,0.84375,12.389,0.53125,14.368,0.15625,20.96,0.125
1.525753,0.239100,0.479607,-0.145321,1.000000,1.069964,0.32079,27.188,1.7765,7.5313,3.6038,8.375,10.609,4.2813,11.541,2.1875,8.7094,1.0625,3.9445,0.75,4.5224,0.28125,4.7349,0.09375
1.614163,0.282154,0.902972,0.479415,1.000000,1.226119,0.1863,50,0.646,50,0.60412,16.844,5.7438,2.5313,7.6718,2.2813,5.2948,0.90625,1.8025,0.5,2.2105,0.1875,1.1269,0.09375
1.233981,0.884348,0.657061,-0.240141,1.000000,1.164219,0.39875,44.469,0.9574,23.625,1.8897,8.6875,3.881,3.4688,8.2708,1.375,7.4352,1.0313,6.3999,0.53125,1.4279,0.28125,1.8329,0.0625
1.399592,0.494377,0.878725,0.496761,1.000000,1.135438,0.38204,50,0.55969,14.656,1.4244,10.969,3.9332,4.75,4.6163,3.125,6.1791,0.90625,3.0657,0.6875,1.6384,0.25,1.1766,0.15625
1.344947,0.700102,0.942727,0.355040,1.000000,1.200169,0.18196,77.063,0.3374,25.844,0.62549,15.188,1.6569,4.5938,5.9866,0.8125,25.342,0.5625,24.554,0.46875,8.9287,0.34375,18.333,0.0625
1.334360,0.418556,0.788172,0.584087,1.000000,1.043674,0.25366,50,0.65443,50.031,1.0098,12.563,3.358,7.3125,2.1639,2.2813,3.1942,1.8438,2.5989,0.71875,1.0729,0.34375,6.096,0.03125
1.439630,0.365070,0.809963,0.413501,1.000000,1.115093,0.59402,50,1.1095,50,1.6234,9.4688,3.9657,6.2813,5.3296,4.0313,5.8498,1.9063,9.4515,0.71875,2.1869,0.34375,3.4743,0.15625
1.375086,0.239341,0.701333,0.480339,1.000000,0.991233,0.6159,49.969,2.6279,11.094,4.8944,10,5.3543,3,6.7646,1.5,10.417,0.65625,11.409,0.3125,14.021,0.125,28.847,0.0625
1.815733,0.206627,0.850251,0.070115,1.000000,1.405158,0.39916,29.563,1.1315,17.094,2.4091,8.6875,7.8345,3.9063,12.598,2.1875,16.855,0.78125,9.7939,0.46875,5.8642,0.09375,16.432,0.0625
1.538249,0.440777,1.183981,0.956180,1.000000,1.264611,0.20769,55.156,0.38743,24.719,0.63251,10.781,2.898,5.375,6.8578,2.1563,6.7279,0.9375,2.7474,0.6875,1.8815,0.34375,2.0112,0.15625
1.448462,0.602809,1.008884,0.622695,1.000000,1.239381,0.17297,39.938,0.29199,36.406,0.49576,13.938,2.4676,4.3125,4.0111,2.25,4.6832,0.625,3.672,0.625,2.7477,0.25,3.9726,0.09375
1.684550,0.575344,1.121497,0.367761,1.000000,1.456209,0.22684,49.844,1.0077,12.563,2.9316,7.8438,5.5493,2.875,21.739,0.90625,31.776,0.625,17.648,0.4375,164.97,0.0625,195.63,0.0625
2.083740,-0.258514,0.937635,0.155503,1.000000,1.442462,0.63287,49.25,2.4709,11.688,9.8935,6.375,31.669,1.9688,45.328,1.4688,23.961,0.71875,6.6396,0.34375,12.703,0.09375,24.941,0.0625
1.653197,0.547710,0.815261,0.128847,1.000000,1.358234,0.69021,25.469,0.93238,16.063,3.7819,5.8125,5.7896,4.0313,10.069,2.0938,12.74,1.4063,9.5221,0.5,2.0284,0.1875,2.7843,0.09375
1.608634,0.046647,0.964646,0.614354,1.000000,1.113837,0.40181,49.875,1.3449,15,11.654,5,15.248,4.5938,14.126,2.6875,15.325,1.2813,23.292,0.5625,18.796,0.125,37.607,0.125
1.748517,0.137959,0.741505,0.118782,1.000000,1.243910,0.32829,34.656,0.79081,15.125,2.6107,8.0938,8.9604,4,10.056,2,12.403,1.1563,6.161,0.34375,10.717,0.0625,13.551,0.0625
1.547631,0.561625,1.040040,0.482592,1.000000,1.308746,0.23289,71.156,0.43516,17.813,1.4325,11.438,2.0653,7.625,12.407,1.3438,11.691,1.3438,3.6391,0.28125,24.986,0.0625,27.219,0.0625
1.680997,0.147465,0.734533,0.024913,1.000000,1.239055,0.31405,24.969,0.90975,19.219,2.3276,8.25,7.1495,2.75,8.4522,1.6563,11.457,1.1875,4.7343,0.625,4.8885,0.1875,8.0138,0.09375
1.482490,0.409862,0.964602,0.527171,1.000000,1.213817,0.26006,70.156,0.44428,30,2.4783,10.844,5.4159,2.5313,10.428,1.7813,11.95,1.25,6.8795,0.53125,3.0358,0.3125,4.2148,0.15625
1.567256,0.331710,1.098704,0.632556,1.000000,1.243241,0.62704,77.125,0.79682,35.156,2.7118,6.875,6.7906,5.4688,15.013,2.3125,14.672,0.78125,5.3549,0.59375,3.9337,0.34375,3.0182,0.09375
1.992210,-0.136774,0.701833,-0.084659,1.000000,1.360559,1.1121,6.25,2.6244,7.8125,5.5687,5.0938,13.593,3.3125,15.772,2.0625,16.815,0.96875,10.291,0.46875,7.098,0.21875,10.79,0.09375
1.521071,0.510825,0.960946,0.499120,1.000000,1.249751,0.26603,75.594,0.5374,50.031,0.76874,11.719,2.7081,4.3438,7.803,1.9063,7.6817,1.4063,7.8251,0.5625,3.7389,0.28125,3.1742,0.0625
1.570105,0.259858,0.880086,0.434300,1.000000,1.188375,0.25084,61.156,0.3843,22.313,2.0773,7.4063,3.4599,7.0313,6.7601,2.1563,6.727,0.59375,3.7215,0.5625,2.9438,0.09375,2.5833,0.15625
1.570469,0.296231,0.995691,0.606415,1.000000,1.225052,0.2524,42.063,0.7037,24.219,3.1538,10.125,10.532,1.9063,15.231,1.625,17.757,0.625,11.029,0.4375,8.5643,0.15625,31.268,0.0625
